"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"23814","179.811701","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","964","173","112","54\302\265s","","QoS Data, SN=964, FN=0, Flags=.p....F.C"
"23830","179.826833","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3253","88","48","47\302\265s","","QoS Data, SN=3253, FN=0, Flags=.p.....TC"
"23833","179.862735","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","965","88","112","47\302\265s","","QoS Data, SN=965, FN=0, Flags=.p..R.F.C"
"23882","181.928507","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","966","173","112","54\302\265s","","QoS Data, SN=966, FN=0, Flags=.p....F.C"
"23901","181.991035","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3259","88","48","48\302\265s","","QoS Data, SN=3259, FN=0, Flags=.p..R..TC"
"23904","182.021721","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","967","88","112","47\302\265s","","QoS Data, SN=967, FN=0, Flags=.p....F.C"
"24036","184.008382","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3277","173","48","54\302\265s","","QoS Data, SN=3277, FN=0, Flags=.p.....TC"
"24043","184.185477","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","968","173","112","54\302\265s","","QoS Data, SN=968, FN=0, Flags=.p....F.C"
"24066","184.224362","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3279","88","48","47\302\265s","","QoS Data, SN=3279, FN=0, Flags=.p.....TC"
"24069","184.254660","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","969","88","112","47\302\265s","","QoS Data, SN=969, FN=0, Flags=.p....F.C"
"24187","186.339465","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","970","173","112","54\302\265s","","QoS Data, SN=970, FN=0, Flags=.p....F.C"
"24205","186.368996","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3297","88","48","47\302\265s","","QoS Data, SN=3297, FN=0, Flags=.p.....TC"
"24208","186.400017","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","971","88","112","47\302\265s","","QoS Data, SN=971, FN=0, Flags=.p....F.C"
"24289","188.387603","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3305","173","48","54\302\265s","","QoS Data, SN=3305, FN=0, Flags=.p.....TC"
"24297","188.474797","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","972","173","112","54\302\265s","","QoS Data, SN=972, FN=0, Flags=.p....F.C"
"24314","188.515361","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3306","88","48","47\302\265s","","QoS Data, SN=3306, FN=0, Flags=.p.....TC"
"24374","190.540133","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3313","173","48","54\302\265s","","QoS Data, SN=3313, FN=0, Flags=.p.....TC"
"24382","190.620911","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","974","173","112","54\302\265s","","QoS Data, SN=974, FN=0, Flags=.p....F.C"
"24397","190.638288","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3314","88","48","47\302\265s","","QoS Data, SN=3314, FN=0, Flags=.p.....TC"
"24400","190.644072","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","975","88","112","47\302\265s","","QoS Data, SN=975, FN=0, Flags=.p....F.C"
"24458","192.679843","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","255","3319","173","48","42\302\265s","","QoS Data, SN=3319, FN=0, Flags=.p.....TC"
"24477","192.775271","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","976","173","112","54\302\265s","","QoS Data, SN=976, FN=0, Flags=.p....F.C"
"24494","192.798647","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3323","88","48","47\302\265s","","QoS Data, SN=3323, FN=0, Flags=.p.....TC"
"24497","192.803292","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","977","88","112","47\302\265s","","QoS Data, SN=977, FN=0, Flags=.p....F.C"
"24528","194.808877","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3326","173","48","54\302\265s","","QoS Data, SN=3326, FN=0, Flags=.p.....TC"
"24537","194.925176","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","978","173","112","54\302\265s","","QoS Data, SN=978, FN=0, Flags=.p....F.C"
"24554","194.941139","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3327","88","48","47\302\265s","","QoS Data, SN=3327, FN=0, Flags=.p.....TC"
"24559","194.951451","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3328","173","48","54\302\265s","","QoS Data, SN=3328, FN=0, Flags=.p.....TC"
"24561","194.951563","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","979","88","112","47\302\265s","","QoS Data, SN=979, FN=0, Flags=.p....F.C"
"24565","194.976484","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","980","173","112","54\302\265s","","QoS Data, SN=980, FN=0, Flags=.p....F.C"
"24582","194.986043","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3329","88","48","47\302\265s","","QoS Data, SN=3329, FN=0, Flags=.p.....TC"
"24585","194.988922","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","981","88","112","47\302\265s","","QoS Data, SN=981, FN=0, Flags=.p....F.C"
"24589","194.996706","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3330","173","48","54\302\265s","","QoS Data, SN=3330, FN=0, Flags=.p.....TC"
"24593","195.024506","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","982","173","112","54\302\265s","","QoS Data, SN=982, FN=0, Flags=.p....F.C"
"24610","195.038313","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3331","88","48","47\302\265s","","QoS Data, SN=3331, FN=0, Flags=.p.....TC"
"24613","195.047318","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","983","88","112","47\302\265s","","QoS Data, SN=983, FN=0, Flags=.p....F.C"
"24618","195.052663","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","239","3332","157","48","42\302\265s","","QoS Data, SN=3332, FN=0, Flags=.p.....TC"
"24619","195.052721","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3333","88","48","8\302\265s","","QoS Data, SN=3333, FN=0, Flags=.p.....TC"
"24625","195.070846","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","239","984","157","112","42\302\265s","","QoS Data, SN=984, FN=0, Flags=.p....F.C"
"24626","195.070903","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","985","88","112","8\302\265s","","QoS Data, SN=985, FN=0, Flags=.p....F.C"
"24659","196.041855","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","166","500","80","48","54\302\265s","","QoS Data, SN=500, FN=0, Flags=.p.....TC"
"24664","196.049982","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","166","987","80","112","47\302\265s","","QoS Data, SN=987, FN=0, Flags=.p....F.C"
"24879","199.904730","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","502","88","48","47\302\265s","","QoS Data, SN=502, FN=0, Flags=.p.....TC"
"24883","199.930657","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","990","88","112","47\302\265s","","QoS Data, SN=990, FN=0, Flags=.p....F.C"
"24908","201.456445","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","3001","74","0","272\302\265s","","Data, SN=3001, FN=0, Flags=.p....F.C"
"25034","202.486559","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","186","993","100","112","51\302\265s","","QoS Data, SN=993, FN=0, Flags=.p....F.C"
"25050","202.618425","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","170","3447","88","48","35\302\265s","","QoS Data, SN=3447, FN=0, Flags=.p.....TC"
"25051","202.618484","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3448","88","48","7\302\265s","","QoS Data, SN=3448, FN=0, Flags=.p.....TC"
"25056","202.620026","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","996","88","112","35\302\265s","","QoS Data, SN=996, FN=0, Flags=.p....F.C"
"25057","202.620084","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","997","88","112","7\302\265s","","QoS Data, SN=997, FN=0, Flags=.p....F.C"
"25073","202.634650","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3450","88","48","47\302\265s","","QoS Data, SN=3450, FN=0, Flags=.p.....TC"
"25076","202.636855","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","998","88","112","47\302\265s","","QoS Data, SN=998, FN=0, Flags=.p....F.C"
"25081","202.652508","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","216","3451","130","48","51\302\265s","","QoS Data, SN=3451, FN=0, Flags=.p.....TC"
"25085","202.654322","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","999","130","112","51\302\265s","","QoS Data, SN=999, FN=0, Flags=.p....F.C"
"25099","202.675607","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","265","3452","179","48","54\302\265s","","QoS Data, SN=3452, FN=0, Flags=.p.....TC"
"25103","202.682096","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","265","1000","179","112","54\302\265s","","QoS Data, SN=1000, FN=0, Flags=.p....F.C"
"25120","202.824091","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3457","88","48","47\302\265s","","QoS Data, SN=3457, FN=0, Flags=.p.....TC"
"25122","202.824264","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1004","88","112","47\302\265s","","QoS Data, SN=1004, FN=0, Flags=.p....F.C"
"25134","203.151700","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3463","173","48","54\302\265s","","QoS Data, SN=3463, FN=0, Flags=.p.....TC"
"25137","203.153254","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1009","173","112","54\302\265s","","QoS Data, SN=1009, FN=0, Flags=.p....F.C"
"25151","203.178666","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3464","88","48","47\302\265s","","QoS Data, SN=3464, FN=0, Flags=.p.....TC"
"25154","203.181914","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1010","88","112","47\302\265s","","QoS Data, SN=1010, FN=0, Flags=.p....F.C"
"25170","203.371643","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1598","3466","1516","48","114\302\265s","","QoS Data, SN=3466, FN=0, Flags=.p.....TC"
"25171","203.371700","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","271","3467","185","48","11\302\265s","","QoS Data, SN=3467, FN=0, Flags=.p.....TC"
"25173","203.374614","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1598","1012","1516","112","114\302\265s","","QoS Data, SN=1012, FN=0, Flags=.p....F.C"
"25174","203.374674","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","1013","185","112","11\302\265s","","QoS Data, SN=1013, FN=0, Flags=.p....F.C"
"25195","203.421696","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3469","88","48","47\302\265s","","QoS Data, SN=3469, FN=0, Flags=.p.....TC"
"25198","203.422651","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1014","88","112","47\302\265s","","QoS Data, SN=1014, FN=0, Flags=.p....F.C"
"25222","203.519756","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","547","3470","461","48","69\302\265s","","QoS Data, SN=3470, FN=0, Flags=.p.....TC"
"25224","203.520778","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","1020","461","112","69\302\265s","","QoS Data, SN=1020, FN=0, Flags=.p....F.C"
"25243","203.553812","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3471","88","48","47\302\265s","","QoS Data, SN=3471, FN=0, Flags=.p.....TC"
"25246","203.554698","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1021","88","112","47\302\265s","","QoS Data, SN=1021, FN=0, Flags=.p....F.C"
"25250","203.556183","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","275","3472","189","48","54\302\265s","","QoS Data, SN=3472, FN=0, Flags=.p.....TC"
"25254","203.557731","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","1022","189","112","54\302\265s","","QoS Data, SN=1022, FN=0, Flags=.p....F.C"
"25271","203.588203","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3473","88","48","47\302\265s","","QoS Data, SN=3473, FN=0, Flags=.p.....TC"
"25274","203.589910","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1023","88","112","47\302\265s","","QoS Data, SN=1023, FN=0, Flags=.p....F.C"
"25278","203.661208","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3474","173","48","54\302\265s","","QoS Data, SN=3474, FN=0, Flags=.p.....TC"
"25281","203.662417","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1024","173","112","54\302\265s","","QoS Data, SN=1024, FN=0, Flags=.p....F.C"
"25298","203.691631","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3475","88","48","47\302\265s","","QoS Data, SN=3475, FN=0, Flags=.p.....TC"
"25301","203.693397","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1025","88","112","47\302\265s","","QoS Data, SN=1025, FN=0, Flags=.p....F.C"
"25306","203.705856","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1026","173","112","54\302\265s","","QoS Data, SN=1026, FN=0, Flags=.p....F.C"
"25327","203.745055","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3480","88","48","47\302\265s","","QoS Data, SN=3480, FN=0, Flags=.p.....TC"
"25330","203.745730","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1027","88","112","47\302\265s","","QoS Data, SN=1027, FN=0, Flags=.p....F.C"
"25421","204.511291","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","218","1029","132","112","51\302\265s","","QoS Data, SN=1029, FN=0, Flags=.p....F.C"
"25517","205.754139","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3510","173","48","54\302\265s","","QoS Data, SN=3510, FN=0, Flags=.p.....TC"
"25538","205.931524","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3513","173","48","54\302\265s","","QoS Data, SN=3513, FN=0, Flags=.p.....TC"
"25548","205.980883","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","255","1031","173","112","42\302\265s","","QoS Data, SN=1031, FN=0, Flags=.p..R.F.C"
"25549","205.980939","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1032","173","112","11\302\265s","","QoS Data, SN=1032, FN=0, Flags=.p..R.F.C"
"25587","206.133309","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3519","88","48","18\302\265s","","QoS Data, SN=3519, FN=0, Flags=.p.....TC"
"25592","206.138931","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1033","88","112","47\302\265s","","QoS Data, SN=1033, FN=0, Flags=.p....F.C"
"25613","206.174995","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","186","3523","100","48","54\302\265s","","QoS Data, SN=3523, FN=0, Flags=.p.....TC"
"25617","206.177078","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","186","3523","100","48","54\302\265s","","QoS Data, SN=3523, FN=0, Flags=.p..R..TC"
"25619","206.225971","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","186","1034","100","112","51\302\265s","","QoS Data, SN=1034, FN=0, Flags=.p....F.C"
"25705","208.070865","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3535","173","48","54\302\265s","","QoS Data, SN=3535, FN=0, Flags=.p.....TC"
"25721","208.120705","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1035","173","112","54\302\265s","","QoS Data, SN=1035, FN=0, Flags=.p....F.C"
"25744","208.134910","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3537","88","48","8\302\265s","","QoS Data, SN=3537, FN=0, Flags=.p.....TC"
"25754","208.135652","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1036","88","112","47\302\265s","","QoS Data, SN=1036, FN=0, Flags=.p....F.C"
"25895","210.151071","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3559","173","48","54\302\265s","","QoS Data, SN=3559, FN=0, Flags=.p.....TC"
"25906","210.267356","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1037","173","112","54\302\265s","","QoS Data, SN=1037, FN=0, Flags=.p....F.C"
"25925","210.286474","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3561","88","48","47\302\265s","","QoS Data, SN=3561, FN=0, Flags=.p.....TC"
"25927","210.289277","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1038","88","112","47\302\265s","","QoS Data, SN=1038, FN=0, Flags=.p..R.F.C"
"26100","212.303997","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3595","173","48","54\302\265s","","QoS Data, SN=3595, FN=0, Flags=.p..R..TC"
"26114","212.423291","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1039","173","112","54\302\265s","","QoS Data, SN=1039, FN=0, Flags=.p....F.C"
"26133","212.455858","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3597","88","48","47\302\265s","","QoS Data, SN=3597, FN=0, Flags=.p.....TC"
"26135","212.462934","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1040","88","112","47\302\265s","","QoS Data, SN=1040, FN=0, Flags=.p....F.C"
"26274","214.463881","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3621","173","48","54\302\265s","","QoS Data, SN=3621, FN=0, Flags=.p.....TC"
"26278","214.568425","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1041","173","112","54\302\265s","","QoS Data, SN=1041, FN=0, Flags=.p....F.C"
"26297","214.588847","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3622","88","48","47\302\265s","","QoS Data, SN=3622, FN=0, Flags=.p.....TC"
"26299","214.590602","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1042","88","112","47\302\265s","","QoS Data, SN=1042, FN=0, Flags=.p....F.C"
"26356","215.156275","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","166","505","80","48","47\302\265s","","QoS Data, SN=505, FN=0, Flags=.p.....TC"
"26381","216.612394","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3632","173","48","54\302\265s","","QoS Data, SN=3632, FN=0, Flags=.p.....TC"
"26400","216.751491","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","3633","88","48","47\302\265s","","QoS Data, SN=3633, FN=0, Flags=.p.....TC"
"26402","216.755644","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1045","88","112","47\302\265s","","QoS Data, SN=1045, FN=0, Flags=.p....F.C"
"26459","218.768887","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","3639","173","48","56\302\265s","","QoS Data, SN=3639, FN=0, Flags=.p.....TC"
"26463","218.871621","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1046","173","112","54\302\265s","","QoS Data, SN=1046, FN=0, Flags=.p....F.C"
"26479","218.902965","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","170","3640","88","48","36\302\265s","","QoS Data, SN=3640, FN=0, Flags=.p.....TC"
